Creator,Citation Name,Type,Date modified,See with EMA,status
Bonnec,": Sermisy. Missa Quare fremuerunt gentes (Credo) 
: Sermisy. Quare fremuerunt gentes","Transformation (non
mechanical)",2017-07-22T15:55:11,EMA,valid  invalid
Bonnec,": Sermisy. Missa Quare fremuerunt gentes (Credo) 
: Sermisy. Quare fremuerunt gentes","Transformation (mechanical) 
Transformation (non
mechanical)",2017-07-22T15:48:02,EMA,valid  invalid
Bonnec,": Sermisy. Missa Quare fremuerunt gentes (Gloria) 
: Sermisy. Quare fremuerunt gentes","Transformation (mechanical) 
Transformation (non
mechanical)",2017-07-22T15:23:02,EMA,valid  invalid
Bonnec,": Sermisy. Missa Quare fremuerunt gentes (Gloria) 
: Sermisy. Quare fremuerunt gentes","Quotation 
Transformation (non
mechanical)",2017-07-22T15:15:59,EMA,valid  invalid
Bonnec,": Sermisy. Missa Quare fremuerunt gentes (Gloria) 
: Sermisy. Quare fremuerunt gentes","Transformation (non
mechanical)",2017-07-22T15:10:35,EMA,valid  invalid
Bonnec,": Sermisy. Missa Quare fremuerunt gentes (Gloria) 
: Sermisy. Quare fremuerunt gentes","Quotation 
Transformation (mechanical)",2017-07-22T15:09:11,EMA,valid  invalid
Bonnec,": Sermisy. Missa Quare fremuerunt gentes (Gloria) 
: Sermisy. Quare fremuerunt gentes","Transformation (mechanical) 
Transformation (non
mechanical)",2017-07-22T14:58:00,EMA,valid  invalid
Bonnec,": Sermisy. Missa Quare fremuerunt gentes (Gloria) 
: Sermisy. Quare fremuerunt gentes","Quotation 
Transformation (mechanical)",2017-07-22T14:44:06,EMA,valid  invalid
Bonnec,": Sermisy. Missa Quare fremuerunt gentes (Gloria) 
: Sermisy. Quare fremuerunt gentes","Quotation 
Transformation (mechanical)",2017-07-22T14:39:27,EMA,valid  invalid
Bonnec,": Sermisy. Missa Quare fremuerunt gentes (Gloria) 
: Sermisy. Quare fremuerunt gentes","Transformation (non
mechanical)",2017-07-22T14:35:11,EMA,valid  invalid
Bonnec,": Sermisy. Missa Quare fremuerunt gentes (Gloria) 
: Sermisy. Quare fremuerunt gentes","Transformation (non
mechanical)",2017-07-22T14:27:17,EMA,valid  invalid
Bonnec,": Sermisy. Missa Quare fremuerunt gentes (Gloria) 
: Sermisy. Quare fremuerunt gentes","Transformation (mechanical) 
Transformation (non
mechanical)",2017-07-22T14:11:44,EMA,valid  invalid
Bonnec,": Sermisy. Missa Quare fremuerunt gentes (Gloria) 
: Sermisy. Quare fremuerunt gentes","Transformation (non
mechanical)",2017-07-22T10:42:49,EMA,valid  invalid
Bonnec,": Sermisy. Missa Quare fremuerunt gentes (Gloria) 
: Sermisy. Quare fremuerunt gentes","Transformation (mechanical) 
Transformation (non
mechanical)",2017-07-22T10:34:08,EMA,valid  invalid
Bonnec,": Sermisy. Missa Quare fremuerunt gentes (Gloria) 
: Sermisy. Quare fremuerunt gentes","Transformation (non
mechanical)",2017-07-21T21:19:38,EMA,valid  invalid
Bonnec,": Sermisy. Missa Quare fremuerunt gentes (Gloria) 
: Sermisy. Quare fremuerunt gentes","Quotation 
Transformation (mechanical) 
Transformation (non
mechanical)",2017-07-21T17:50:06,EMA,valid  invalid
Bonnec,": Sermisy. Missa Quare fremuerunt gentes (Gloria) 
: Sermisy. Quare fremuerunt gentes",Transformation (mechanical),2017-07-21T17:29:29,EMA,valid  invalid
Bonnec,": Sermisy. Missa Quare fremuerunt gentes (Gloria) 
: Sermisy. Quare fremuerunt gentes","Quotation 
Transformation (non
mechanical)",2017-07-21T17:21:52,EMA,valid  invalid
Bonnec,": Sermisy. Missa Quare fremuerunt gentes (Gloria) 
: Sermisy. Quare fremuerunt gentes","Quotation 
Transformation (mechanical)",2017-07-21T16:45:15,EMA,valid  invalid
Bonnec,": Sermisy. Missa Quare fremuerunt gentes (Gloria) 
: Sermisy. Quare fremuerunt gentes","Transformation (non
mechanical)",2017-07-21T16:37:39,EMA,valid  invalid
Bonnec,": Sermisy. Missa Quare fremuerunt gentes (Gloria) 
: Sermisy. Quare fremuerunt gentes","Transformation (mechanical) 
Transformation (non
mechanical)",2017-07-21T16:27:36,EMA,valid  invalid
Bonnec,": Sermisy. Missa Quare fremuerunt gentes (Gloria) 
: Sermisy. Quare fremuerunt gentes","Transformation (non
mechanical)",2017-07-21T16:19:43,EMA,valid  invalid
Bonnec,": Sermisy. Missa Quare fremuerunt gentes (Gloria) 
: Sermisy. Quare fremuerunt gentes","Transformation (non
mechanical)",2017-07-21T16:19:42,EMA,valid  invalid
Bonnec,": Sermisy. Missa Quare fremuerunt gentes (Gloria) 
: Sermisy. Quare fremuerunt gentes",Quotation,2017-07-21T15:58:26,EMA,valid  invalid
Bonnec,": Sermisy. Missa Quare fremuerunt gentes (Gloria) 
: Sermisy. Quare fremuerunt gentes",Quotation,2017-07-21T15:57:56,EMA,valid  invalid
Bonnec,": Sermisy. Missa Quare fremuerunt gentes (Gloria) 
: Sermisy. Quare fremuerunt gentes","Transformation (non
mechanical)",2017-07-21T15:55:59,EMA,valid  invalid
Bonnec,": Sermisy. Quare fremuerunt gentes 
: Sermisy. Missa Quare fremuerunt gentes (Kyrie)",Quotation,2017-07-21T15:34:43,EMA,valid  invalid
Bonnec,": Sermisy. Missa Quare fremuerunt gentes (Kyrie)
: Sermisy. Quare fremuerunt gentes","Transformation (non
mechanical)",2017-07-21T15:33:31,EMA,valid  invalid
Bonnec,": Sermisy. Quare fremuerunt gentes 
: Sermisy. Missa Quare fremuerunt gentes (Kyrie)","Transformation (non
mechanical)",2017-07-21T14:55:51,EMA,valid  invalid
Bonnec,": Sermisy. Quare fremuerunt gentes 
: Sermisy. Missa Quare fremuerunt gentes (Kyrie)","Transformation (non
mechanical)",2017-07-21T14:52:52,EMA,valid  invalid
Bonnec,": Sermisy. Quare fremuerunt gentes 
: Sermisy. Missa Quare fremuerunt gentes (Kyrie)","Transformation (non
mechanical)",2017-07-21T14:48:53,EMA,valid  invalid
Bonnec,": Sermisy. Quare fremuerunt gentes 
: Sermisy. Missa Quare fremuerunt gentes (Kyrie)","Transformation (non
mechanical)",2017-07-21T14:47:53,EMA,valid  invalid
Bonnec,": Sermisy. Quare fremuerunt gentes 
: Sermisy. Missa Quare fremuerunt gentes (Kyrie)","Transformation (mechanical) 
Transformation (non
mechanical)",2017-07-21T14:38:23,EMA,valid  invalid
Bonnec,": Sermisy. Quare fremuerunt gentes 
: Sermisy. Missa Quare fremuerunt gentes (Kyrie)","Transformation (non
mechanical)",2017-07-21T14:29:51,EMA,valid  invalid
Bonnec,": Sermisy. Quare fremuerunt gentes 
: Sermisy. Missa Quare fremuerunt gentes (Kyrie)","Transformation (non
mechanical)",2017-07-21T14:29:18,EMA,valid  invalid
Bonnec,": Sermisy. Quare fremuerunt gentes 
: Sermisy. Missa Quare fremuerunt gentes (Kyrie)","Transformation (non
mechanical)",2017-07-21T14:28:38,EMA,valid  invalid
Bonnec,": Sermisy. Quare fremuerunt gentes 
: Sermisy. Missa Quare fremuerunt gentes (Kyrie)","Transformation (non
mechanical)",2017-07-21T14:27:01,EMA,valid  invalid
Bonnec,": Sermisy. Quare fremuerunt gentes 
: Sermisy. Missa Quare fremuerunt gentes (Kyrie)","Transformation (non
mechanical)",2017-07-21T14:13:23,EMA,valid  invalid
Bonnec,": Sermisy. Quare fremuerunt gentes 
: Sermisy. Missa Quare fremuerunt gentes (Kyrie)","Quotation 
Transformation (non
mechanical)",2017-07-21T14:10:07,EMA,valid  invalid
Bonnec,": Sermisy. Quare fremuerunt gentes 
: Sermisy. Missa Quare fremuerunt gentes (Kyrie)","Transformation (non
mechanical)",2017-07-21T14:08:28,EMA,valid  invalid
Bonnec,": Sermisy. Quare fremuerunt gentes 
: Sermisy. Missa Quare fremuerunt gentes (Kyrie)",Quotation,2017-07-21T14:07:00,EMA,valid  invalid
Bonnec,": Sermisy. Quare fremuerunt gentes 
: Sermisy. Missa Quare fremuerunt gentes (Kyrie)","Transformation (non
mechanical)",2017-07-21T14:06:26,EMA,valid  invalid
Bonnec,": Sermisy. Quare fremuerunt gentes 
: Sermisy. Missa Quare fremuerunt gentes (Kyrie)","Transformation (non
mechanical)",2017-07-21T14:04:53,EMA,valid  invalid
Bonnec,": Sermisy. Quare fremuerunt gentes 
: Sermisy. Missa Quare fremuerunt gentes (Kyrie)","Quotation 
Transformation (non
mechanical)",2017-07-21T14:04:10,EMA,valid  invalid
Bonnec,": Sermisy. Quare fremuerunt gentes 
: Sermisy. Missa Quare fremuerunt gentes (Kyrie)","Transformation (non
mechanical)",2017-07-21T14:02:20,EMA,valid  invalid
Bonnec,": Sermisy. Quare fremuerunt gentes 
: Sermisy. Missa Quare fremuerunt gentes (Kyrie)","Transformation (non
mechanical)",2017-07-21T14:01:15,EMA,valid  invalid
Bonnec,": Sermisy. Quare fremuerunt gentes 
: Sermisy. Missa Quare fremuerunt gentes (Kyrie)","Quotation 
Transformation (mechanical) 
Transformation (non
mechanical)",2017-07-21T13:59:59,EMA,valid  invalid
Bonnec,": Sermisy. Quare fremuerunt gentes 
: Sermisy. Missa Quare fremuerunt gentes (Kyrie)","Quotation 
Transformation (mechanical)",2017-07-21T13:58:22,EMA,valid  invalid
Bonnec,": Sermisy. Quare fremuerunt gentes 
: Sermisy. Missa Quare fremuerunt gentes (Kyrie)","Transformation (mechanical) 
Transformation (non
mechanical)",2017-07-21T13:56:06,EMA,valid  invalid
Bonnec,": Sermisy. Quare fremuerunt gentes 
: Sermisy. Missa Quare fremuerunt gentes (Kyrie)","Transformation (non
mechanical)",2017-07-21T13:54:46,EMA,valid  invalid
Bonnec,": Sermisy. Quare fremuerunt gentes 
: Sermisy. Missa Quare fremuerunt gentes (Kyrie)",Quotation,2017-07-21T13:53:07,EMA,valid  invalid
Bonnec,": Sermisy. Quare fremuerunt gentes 
: Sermisy. Missa Quare fremuerunt gentes (Kyrie)","Transformation (non
mechanical)",2017-07-21T13:52:37,EMA,valid  invalid
Bonnec,": Sermisy. Missa Quare fremuerunt gentes (Gloria) 
: Sermisy. Quare fremuerunt gentes","Transformation (non
mechanical)",2017-07-18T13:30:01,EMA,valid  invalid
Bonnec,": Sermisy. Quare fremuerunt gentes 
: Sermisy. Missa Quare fremuerunt gentes (Kyrie)","Transformation (non
mechanical)",2017-07-17T20:45:39,EMA,valid  invalid
Fiala,"Josquin Des Prés : Josquin. Baises moy 
Forestier, Mathurin: Forestier. Missa Baisés moy ma doulce amye (Agnus)",,2017-06-20T14:20:50,EMA,valid  invalid
Fiala,"Forestier, Mathurin: Forestier. Missa Baisés moy ma doulce amye (Sanctus) 
Josquin Des Prés : Josquin. Baises moy",Transformation (mechanical),2017-06-20T13:22:30,EMA,valid  invalid
Fiala,"Sermisy, Claudin de: Sermisy. Tota pulchra es 
Sermisy, Claudin de : Sermisy. Missa Tota pulchra es (Credo)","Transformation (mechanical) 
Transformation (non
mechanical)",2017-06-20T12:13:20,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)",Quotation,2017-08-07T17:37:06,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)",Quotation,2017-08-07T17:36:02,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)",Quotation,2017-08-07T17:31:44,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)",Quotation,2017-08-07T17:28:36,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)",New Material,2017-08-07T17:26:57,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)","Transformation (non
mechanical)",2017-08-07T17:23:57,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)",New Material,2017-08-07T17:18:26,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)","Transformation (non
mechanical)",2017-08-07T17:13:47,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)","Transformation (non
mechanical)",2017-08-07T17:01:49,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)","Quotation 
Transformation (mechanical)",2017-08-07T16:59:21,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)",Quotation,2017-08-07T16:34:10,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)","Transformation (non
mechanical)",2017-08-07T16:12:23,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)","Transformation (non
mechanical)",2017-08-07T16:09:49,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)",Quotation,2017-08-07T15:42:53,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)","Quotation 
Transformation (non
mechanical)",2017-08-07T15:38:35,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)","Quotation 
Transformation (non
mechanical)",2017-08-07T15:10:21,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)",Quotation,2017-08-07T15:04:56,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)","Transformation (non
mechanical)",2017-08-07T15:02:42,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)","Quotation 
Transformation (non
mechanical)",2017-08-07T14:54:52,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)","Transformation (non
mechanical)",2017-08-07T13:50:39,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)","Transformation (non
mechanical)",2017-08-07T13:44:05,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)","Transformation (non
mechanical)",2017-08-07T13:28:12,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)","Transformation (non
mechanical)",2017-08-07T13:18:54,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)","Transformation (non
mechanical)",2017-08-07T13:07:45,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)",New Material,2017-08-07T12:52:25,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)","Transformation (non
mechanical)",2017-08-07T12:47:39,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)",Transformation (mechanical),2017-08-07T12:42:10,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)","Transformation (non
mechanical)",2017-08-07T10:33:34,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)","Transformation (non
mechanical)",2017-08-07T10:33:12,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)",New Material,2017-08-07T10:15:13,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)","Transformation (non
mechanical) 
Quotation",2017-08-07T10:06:41,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)","Transformation (non
mechanical)",2017-08-07T10:01:04,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)","Transformation (non
mechanical)",2017-08-07T09:57:18,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)",Quotation,2017-08-07T09:44:59,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)",Quotation,2017-08-07T09:35:34,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)",Quotation,2017-08-07T09:32:17,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)",Quotation,2017-08-07T09:31:10,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)","Transformation (non
mechanical)",2017-08-07T09:28:51,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)","Transformation (non
mechanical)",2017-08-07T09:18:42,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)",New Material,2017-08-07T09:13:05,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)","Transformation (non
mechanical)",2017-08-07T09:09:22,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)","Transformation (non
mechanical)",2017-08-07T08:54:23,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)","Quotation 
Transformation (non
mechanical)",2017-08-07T08:48:05,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)","Quotation 
Transformation (non
mechanical)",2017-08-07T08:25:04,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)",Quotation,2017-08-07T07:51:56,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)","Transformation (non
mechanical)",2017-08-07T07:33:47,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)",Quotation,2017-08-07T07:29:59,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)","Transformation (non
mechanical)",2017-08-07T07:25:25,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)",New Material,2017-08-07T07:16:23,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)","Transformation (non
mechanical)",2017-08-07T06:53:03,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Credo)","Quotation 
Transformation (mechanical)",2017-08-07T06:37:07,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Agnus)",Quotation,2017-08-05T16:58:37,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Agnus)",Quotation,2017-08-05T16:55:53,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Agnus)","Transformation (non
mechanical)",2017-08-05T16:40:00,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Agnus)",Quotation,2017-08-05T16:34:50,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Agnus)","Transformation (mechanical) 
Transformation (non
mechanical)",2017-08-05T16:29:52,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Agnus)","Transformation (non
mechanical)",2017-08-05T16:25:26,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Agnus)","Quotation 
New Material",2017-08-05T16:21:52,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Agnus)",New Material,2017-08-05T16:10:10,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Agnus)",New Material,2017-08-05T16:07:47,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Agnus)",New Material,2017-08-05T16:04:38,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Agnus)","Transformation (non
mechanical)",2017-08-05T16:03:13,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Agnus)","Transformation (non
mechanical)",2017-08-05T15:58:51,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Agnus)","Transformation (non
mechanical)",2017-08-05T15:50:34,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Agnus)",Transformation (mechanical),2017-08-05T15:48:07,EMA,valid  invalid
Ignesti,": Josquin. Mente Tota 
: Févin. Missa Mente tota (Agnus)","Transformation (non
mechanical)",2017-08-05T14:16:00,EMA,valid  invalid
